"","time","COAST","temp","weekday"
"2728","2012-08-28 16:00:00",17527.1418869038,33.1,1
"2729","2012-08-28 17:00:00",17671.5057253901,34.1,1
"2730","2012-08-28 18:00:00",17487.1779009634,35.1,1
"2731","2012-08-29 09:00:00",12268.5735079341,28.1,1
"2732","2012-08-29 10:00:00",13131.3590167331,28.1,1
"2733","2012-08-29 11:00:00",14167.5783155596,28.1,1
"2734","2012-08-29 12:00:00",15065.6427885675,28.1,1
"2735","2012-08-29 13:00:00",15816.6729116687,29.1,1
"2736","2012-08-29 14:00:00",16534.599101161,31.1,1
"2737","2012-08-29 15:00:00",17173.0216984113,32.1,1
"2738","2012-08-29 16:00:00",17590.1702922626,33.1,1
"2739","2012-08-29 17:00:00",17692.7064094174,34.1,1
"2740","2012-08-29 18:00:00",17157.0172037234,35.1,1
"2741","2012-08-30 09:00:00",11803.802852589,28.1,1
"2742","2012-08-30 10:00:00",12806.1661043761,28.1,1
"2743","2012-08-30 11:00:00",13934.3043521618,27.1,1
"2744","2012-08-30 12:00:00",14889.7692765394,27.1,1
"2745","2012-08-30 13:00:00",15749.9313565954,28.1,1
"2746","2012-08-30 14:00:00",16629.7546830203,30.1,1
"2747","2012-08-30 15:00:00",17244.5351164002,31.1,1
"2748","2012-08-30 16:00:00",17736.617126315,32.1,1
"2749","2012-08-30 17:00:00",17964.2710508641,33.1,1
"2750","2012-08-30 18:00:00",17847.4346624398,34.1,1
"2751","2012-08-31 09:00:00",13214.6654115978,28.1,1
"2752","2012-08-31 10:00:00",14184.5441538118,28.1,1
"2753","2012-08-31 11:00:00",15218.0163098845,28.1,1
"2754","2012-08-31 12:00:00",16139.8980198493,28.1,1
"2755","2012-08-31 13:00:00",16886.5174413291,29.1,1
"2756","2012-08-31 14:00:00",17551.087150105,31.1,1
"2757","2012-08-31 15:00:00",17894.1974768399,32.1,1
"2758","2012-08-31 16:00:00",18088.2664439541,34.1,1
"2759","2012-08-31 17:00:00",17973.2785193339,34.1,1
"2760","2012-08-31 18:00:00",17452.8044004038,34.1,1
"2761","2013-06-01 09:00:00",11216.4724845598,26.1,0
"2762","2013-06-01 10:00:00",12203.9602928098,26.1,0
"2763","2013-06-01 11:00:00",13261.7121546851,26.1,0
"2764","2013-06-01 12:00:00",14107.5454362659,27.1,0
"2765","2013-06-01 13:00:00",14660.1070215716,29.1,0
"2766","2013-06-01 14:00:00",15090.6663050613,30.1,0
"2767","2013-06-01 15:00:00",15358.9032928857,31.1,0
"2768","2013-06-01 16:00:00",15654.0673990231,32.1,0
"2769","2013-06-01 17:00:00",15733.3250267767,32.1,0
"2770","2013-06-01 18:00:00",15534.4369237516,33.1,0
"2771","2013-06-02 09:00:00",9340.22216961491,24.1,0
"2772","2013-06-02 10:00:00",9510.93538967761,24.1,0
"2773","2013-06-02 11:00:00",9693.52650423467,25.1,0
"2774","2013-06-02 12:00:00",9987.79114691244,23.1,0
"2775","2013-06-02 13:00:00",10313.8649268519,22.1,0
"2776","2013-06-02 14:00:00",10757.2773657453,22.1,0
"2777","2013-06-02 15:00:00",11487.6347067679,23.1,0
"2778","2013-06-02 16:00:00",12020.1538725545,23.1,0
"2779","2013-06-02 17:00:00",12450.0249386849,23.1,0
"2780","2013-06-02 18:00:00",12702.2599171128,27.1,0
"2781","2013-06-03 09:00:00",10796.6336857665,22.1,1
"2782","2013-06-03 10:00:00",11566.9163291912,22.1,1
"2783","2013-06-03 11:00:00",12400.758108662,22.1,1
"2784","2013-06-03 12:00:00",13132.0785387142,24.1,1
"2785","2013-06-03 13:00:00",13775.7107800107,26.1,1
"2786","2013-06-03 14:00:00",14495.9268931681,27.1,1
"2787","2013-06-03 15:00:00",15157.1716039668,28.1,1
"2788","2013-06-03 16:00:00",15717.2182643489,29.1,1
"2789","2013-06-03 17:00:00",16072.5127239611,30.1,1
"2790","2013-06-03 18:00:00",16022.1064155372,32.1,1
"2791","2013-06-04 09:00:00",11351.5741918196,23.1,1
"2792","2013-06-04 10:00:00",12197.688255371,22.1,1
"2793","2013-06-04 11:00:00",13049.6870810535,22.1,1
"2794","2013-06-04 12:00:00",13859.2451512423,25.1,1
"2795","2013-06-04 13:00:00",14654.9550921089,27.1,1
"2796","2013-06-04 14:00:00",15411.996892071,28.1,1
"2797","2013-06-04 15:00:00",16034.3418839191,29.1,1
"2798","2013-06-04 16:00:00",16560.5843689606,31.1,1
"2799","2013-06-04 17:00:00",16820.7705315641,32.1,1
"2800","2013-06-04 18:00:00",16648.9827723059,32.1,1
"2801","2013-06-05 09:00:00",11674.8210179181,23.1,1
"2802","2013-06-05 10:00:00",12440.9941534321,22.1,1
"2803","2013-06-05 11:00:00",13418.3926435949,22.1,1
"2804","2013-06-05 12:00:00",14387.9962152499,25.1,1
"2805","2013-06-05 13:00:00",15258.0698484204,27.1,1
"2806","2013-06-05 14:00:00",16009.6894265949,28.1,1
"2807","2013-06-05 15:00:00",16546.0230560124,30.1,1
"2808","2013-06-05 16:00:00",16959.9098964198,32.1,1
"2809","2013-06-05 17:00:00",17163.7876707076,32.1,1
"2810","2013-06-05 18:00:00",16984.2420188082,33.1,1
"2811","2013-06-06 09:00:00",12142.0359442265,26.1,1
"2812","2013-06-06 10:00:00",13005.224385165,25.1,1
"2813","2013-06-06 11:00:00",14025.704119949,24.1,1
"2814","2013-06-06 12:00:00",15037.3786082916,27.1,1
"2815","2013-06-06 13:00:00",15848.5446060445,29.1,1
"2816","2013-06-06 14:00:00",16505.8435500384,30.1,1
"2817","2013-06-06 15:00:00",16998.9738057327,31.1,1
"2818","2013-06-06 16:00:00",17352.7866875102,32.1,1
"2819","2013-06-06 17:00:00",17415.6072404588,33.1,1
"2820","2013-06-06 18:00:00",17084.038788712,34.1,1
"2821","2013-06-07 09:00:00",10722.3160297318,22.1,1
"2822","2013-06-07 10:00:00",11384.4278768313,22.1,1
"2823","2013-06-07 11:00:00",12101.6274962883,22.1,1
"2824","2013-06-07 12:00:00",12789.361632958,23.1,1
"2825","2013-06-07 13:00:00",13389.184190229,24.1,1
"2826","2013-06-07 14:00:00",14059.8669491159,26.1,1
"2827","2013-06-07 15:00:00",14570.3850049601,27.1,1
"2828","2013-06-07 16:00:00",14986.6952150824,28.1,1
"2829","2013-06-07 17:00:00",15171.7780405313,29.1,1
"2830","2013-06-07 18:00:00",14832.1052894003,31.1,1
"2831","2013-06-08 09:00:00",9565.91686731495,24.1,0
"2832","2013-06-08 10:00:00",10596.3625215352,23.1,0
"2833","2013-06-08 11:00:00",11703.3837611517,22.1,0
"2834","2013-06-08 12:00:00",12665.0288905092,24.1,0
"2835","2013-06-08 13:00:00",13411.4427788958,27.1,0
"2836","2013-06-08 14:00:00",13967.5810100671,28.1,0
"2837","2013-06-08 15:00:00",14164.4698347699,29.1,0
"2838","2013-06-08 16:00:00",13715.1056585271,30.1,0
"2839","2013-06-08 17:00:00",13104.8950377117,31.1,0
"2840","2013-06-08 18:00:00",12696.1270460668,32.1,0
"2841","2013-06-09 09:00:00",10046.2913067128,24.1,0
"2842","2013-06-09 10:00:00",11174.3393347978,24.1,0
"2843","2013-06-09 11:00:00",12161.3153862817,24.1,0
"2844","2013-06-09 12:00:00",12781.1665861507,25.6,0
"2845","2013-06-09 13:00:00",12014.2150515343,28.1,0
"2846","2013-06-09 14:00:00",11278.1628154483,29.1,0
"2847","2013-06-09 15:00:00",10826.8500048955,32.1,0
"2848","2013-06-09 16:00:00",10612.2642474167,24.6,0
"2849","2013-06-09 17:00:00",10584.2063901465,24.6,0
"2850","2013-06-09 18:00:00",10730.3876729068,24.1,0
"2851","2013-06-10 09:00:00",10944.9134877372,23.1,1
"2852","2013-06-10 10:00:00",12045.2209722898,22.1,1
"2853","2013-06-10 11:00:00",13153.4921694668,23.1,1
"2854","2013-06-10 12:00:00",14168.5757586343,25.1,1
"2855","2013-06-10 13:00:00",15001.4690735007,27.1,1
"2856","2013-06-10 14:00:00",15758.5722021459,29.1,1
"2857","2013-06-10 15:00:00",16206.1584844192,30.1,1
"2858","2013-06-10 16:00:00",16256.8911885063,31.1,1
"2859","2013-06-10 17:00:00",16104.1939494691,33.1,1
"2860","2013-06-10 18:00:00",15923.3386415366,32.1,1
"2861","2013-06-11 09:00:00",11765.6148703942,24.1,1
"2862","2013-06-11 10:00:00",12714.7978990592,24.1,1
"2863","2013-06-11 11:00:00",13742.3299371448,24.1,1
"2864","2013-06-11 12:00:00",14627.4945438111,26.1,1
"2865","2013-06-11 13:00:00",15172.044363543,28.1,1
"2866","2013-06-11 14:00:00",15367.1834442543,31.1,1
"2867","2013-06-11 15:00:00",15270.1657417236,32.1,1
"2868","2013-06-11 16:00:00",15580.4160489701,32.1,1
"2869","2013-06-11 17:00:00",15799.9314458385,31.1,1
"2870","2013-06-11 18:00:00",15735.7977578475,33.1,1
"2871","2013-06-12 09:00:00",12049.9713691013,25.1,1
"2872","2013-06-12 10:00:00",12994.9598175146,24.1,1
"2873","2013-06-12 11:00:00",13926.4117807785,25.1,1
"2874","2013-06-12 12:00:00",14733.0942906914,27.1,1
"2875","2013-06-12 13:00:00",15438.7137776486,28.1,1
"2876","2013-06-12 14:00:00",16109.017286181,29.1,1
"2877","2013-06-12 15:00:00",16290.0650146839,31.1,1
"2878","2013-06-12 16:00:00",16036.2658316983,32.1,1
"2879","2013-06-12 17:00:00",15943.7359818209,33.1,1
"2880","2013-06-12 18:00:00",15814.9922025962,33.1,1
"2881","2013-06-13 09:00:00",11942.8155662836,26.1,1
"2882","2013-06-13 10:00:00",12932.9987249968,25.1,1
"2883","2013-06-13 11:00:00",13986.4218515868,25.1,1
"2884","2013-06-13 12:00:00",14910.2138843674,27.1,1
"2885","2013-06-13 13:00:00",15681.7024865799,29.1,1
"2886","2013-06-13 14:00:00",16432.8945677198,30.1,1
"2887","2013-06-13 15:00:00",16959.8533644851,31.1,1
"2888","2013-06-13 16:00:00",17256.4009269061,32.1,1
"2889","2013-06-13 17:00:00",17266.5256085079,33.1,1
"2890","2013-06-13 18:00:00",16955.9313863427,34.1,1
"2891","2013-06-14 09:00:00",11981.4976943095,25.1,1
"2892","2013-06-14 10:00:00",13004.612706825,24.1,1
"2893","2013-06-14 11:00:00",14104.6766876292,24.1,1
"2894","2013-06-14 12:00:00",15020.5391162286,26.1,1
"2895","2013-06-14 13:00:00",15738.4384529223,28.1,1
"2896","2013-06-14 14:00:00",16425.237009549,29.1,1
"2897","2013-06-14 15:00:00",16941.9478174795,31.1,1
"2898","2013-06-14 16:00:00",17252.7665772978,32.1,1
"2899","2013-06-14 17:00:00",17331.4579609286,33.1,1
"2900","2013-06-14 18:00:00",17122.2986941777,34.1,1
"2901","2013-06-15 09:00:00",11157.9664880674,27.1,0
"2902","2013-06-15 10:00:00",12141.8263912465,26.1,0
"2903","2013-06-15 11:00:00",13058.6703822623,27.1,0
"2904","2013-06-15 12:00:00",13957.833470588,28.1,0
"2905","2013-06-15 13:00:00",14635.0936861719,29.1,0
"2906","2013-06-15 14:00:00",15073.0102326737,29.1,0
"2907","2013-06-15 15:00:00",15269.9808267401,31.1,0
"2908","2013-06-15 16:00:00",15534.7449304784,32.1,0
"2909","2013-06-15 17:00:00",15810.4074564539,33.1,0
"2910","2013-06-15 18:00:00",15843.2943983218,33.1,0
"2911","2013-06-16 09:00:00",10512.299719609,24.1,0
"2912","2013-06-16 10:00:00",11598.8742832182,24.1,0
"2913","2013-06-16 11:00:00",12662.2258836707,24.1,0
"2914","2013-06-16 12:00:00",13611.2698571748,27.1,0
"2915","2013-06-16 13:00:00",14355.6804312417,29.1,0
"2916","2013-06-16 14:00:00",14981.8082120857,30.1,0
"2917","2013-06-16 15:00:00",15461.9686097646,31.1,0
"2918","2013-06-16 16:00:00",15803.4859434712,32.1,0
"2919","2013-06-16 17:00:00",16007.9179315739,33.1,0
"2920","2013-06-16 18:00:00",15994.2898779801,33.1,0
"2921","2013-06-17 09:00:00",12315.9039760912,26.1,1
"2922","2013-06-17 10:00:00",13225.74791449,25.1,1
"2923","2013-06-17 11:00:00",14164.7606950076,25.1,1
"2924","2013-06-17 12:00:00",15076.9263458661,27.1,1
"2925","2013-06-17 13:00:00",15823.4981541859,29.1,1
"2926","2013-06-17 14:00:00",16419.9611352573,30.1,1
"2927","2013-06-17 15:00:00",16998.5038425591,31.1,1
"2928","2013-06-17 16:00:00",17366.6173799117,32.1,1
"2929","2013-06-17 17:00:00",17452.4232770463,33.1,1
"2930","2013-06-17 18:00:00",17173.2419772191,34.1,1
"2931","2013-06-18 09:00:00",12099.5132083222,25.1,1
"2932","2013-06-18 10:00:00",12916.7726947835,26.1,1
"2933","2013-06-18 11:00:00",13785.219744493,25.1,1
"2934","2013-06-18 12:00:00",14677.7975856064,27.1,1
"2935","2013-06-18 13:00:00",15444.9111612291,29.1,1
"2936","2013-06-18 14:00:00",16088.9138383328,29.35,1
"2937","2013-06-18 15:00:00",16496.5191886733,31.1,1
"2938","2013-06-18 16:00:00",16788.4182289682,32.1,1
"2939","2013-06-18 17:00:00",16869.4360859607,32.1,1
"2940","2013-06-18 18:00:00",16399.8144030615,34.1,1
"2941","2013-06-19 09:00:00",11823.8573803979,25.1,1
"2942","2013-06-19 10:00:00",12748.9720471434,25.1,1
"2943","2013-06-19 11:00:00",13752.9113002802,25.1,1
"2944","2013-06-19 12:00:00",14610.5282286771,27.1,1
"2945","2013-06-19 13:00:00",15362.8795172369,28.1,1
"2946","2013-06-19 14:00:00",15981.1717634456,29.1,1
"2947","2013-06-19 15:00:00",16512.2802500162,31.1,1
"2948","2013-06-19 16:00:00",16940.4459020916,32.1,1
"2949","2013-06-19 17:00:00",17034.7180270482,33.1,1
"2950","2013-06-19 18:00:00",16713.525051703,34.1,1
"2951","2013-06-20 09:00:00",12121.8167916007,26.1,1
"2952","2013-06-20 10:00:00",13176.3741854263,26.1,1
"2953","2013-06-20 11:00:00",14217.1454878586,26.1,1
"2954","2013-06-20 12:00:00",15133.9436100924,28.1,1
"2955","2013-06-20 13:00:00",15840.0499137615,29.1,1
"2956","2013-06-20 14:00:00",16356.9204284768,31.1,1
"2957","2013-06-20 15:00:00",16719.3822897227,32.1,1
"2958","2013-06-20 16:00:00",16937.6084616074,33.1,1
"2959","2013-06-20 17:00:00",16888.775196211,33.1,1
"2960","2013-06-20 18:00:00",16652.7832458634,32.1,1
"2961","2013-06-21 09:00:00",12019.6785149485,25.1,1
"2962","2013-06-21 10:00:00",13020.4151962291,25.1,1
"2963","2013-06-21 11:00:00",14052.1023398277,25.1,1
"2964","2013-06-21 12:00:00",14920.0571377085,27.1,1
"2965","2013-06-21 13:00:00",15676.8598581831,29.1,1
"2966","2013-06-21 14:00:00",16340.1548864077,30.1,1
"2967","2013-06-21 15:00:00",16861.4800760581,31.1,1
"2968","2013-06-21 16:00:00",17196.6339670777,32.1,1
"2969","2013-06-21 17:00:00",17213.1567346956,32.1,1
"2970","2013-06-21 18:00:00",16921.4979928842,34.1,1
"2971","2013-06-22 09:00:00",11108.8563323107,25.1,0
"2972","2013-06-22 10:00:00",12173.0792018987,25.1,0
"2973","2013-06-22 11:00:00",13191.9437290375,25.1,0
"2974","2013-06-22 12:00:00",14132.90268781,27.1,0
"2975","2013-06-22 13:00:00",14919.3218673396,28.1,0
"2976","2013-06-22 14:00:00",15501.4551331335,30.1,0
"2977","2013-06-22 15:00:00",15948.2813774401,31.1,0
"2978","2013-06-22 16:00:00",16242.8339799756,31.1,0
"2979","2013-06-22 17:00:00",16340.9999621877,33.1,0
"2980","2013-06-22 18:00:00",16184.5735843875,34.1,0
"2981","2013-06-23 09:00:00",10583.1027977066,25.1,0
"2982","2013-06-23 10:00:00",11716.6238340549,25.1,0
"2983","2013-06-23 11:00:00",12776.6636723118,25.1,0
"2984","2013-06-23 12:00:00",13715.0691261532,27.1,0
"2985","2013-06-23 13:00:00",14488.7649729635,29.1,0
"2986","2013-06-23 14:00:00",15047.050358419,31.1,0
"2987","2013-06-23 15:00:00",15438.297112686,31.1,0
"2988","2013-06-23 16:00:00",15617.7528450701,33.1,0
"2989","2013-06-23 17:00:00",15693.3244821457,34.1,0
"2990","2013-06-23 18:00:00",15557.192052544,34.1,0
"2991","2013-06-24 09:00:00",12404.6794307741,26.1,1
"2992","2013-06-24 10:00:00",13444.9428723014,26.1,1
"2993","2013-06-24 11:00:00",14395.6526710156,26.1,1
"2994","2013-06-24 12:00:00",15268.8399120793,27.1,1
"2995","2013-06-24 13:00:00",15993.2715260694,29.1,1
"2996","2013-06-24 14:00:00",16619.8043626601,31.1,1
"2997","2013-06-24 15:00:00",17133.3646606028,32.1,1
"2998","2013-06-24 16:00:00",17419.9651187725,31.1,1
"2999","2013-06-24 17:00:00",17462.8997328887,33.1,1
"3000","2013-06-24 18:00:00",17153.0541786936,34.1,1
"3001","2013-06-25 09:00:00",12469.6567155696,26.1,1
"3002","2013-06-25 10:00:00",13502.9085640592,26.1,1
"3003","2013-06-25 11:00:00",14531.4386234868,26.1,1
"3004","2013-06-25 12:00:00",15415.8790006216,27.1,1
"3005","2013-06-25 13:00:00",16183.7769477272,29.1,1
"3006","2013-06-25 14:00:00",16834.9175871972,31.1,1
"3007","2013-06-25 15:00:00",17291.0508989713,31.6,1
"3008","2013-06-25 16:00:00",17557.5754541548,33.1,1
"3009","2013-06-25 17:00:00",17590.1051267965,33.1,1
"3010","2013-06-25 18:00:00",17310.2445716081,34.1,1
"3011","2013-06-26 09:00:00",12554.6092709653,26.1,1
"3012","2013-06-26 10:00:00",13541.7611176193,26.1,1
"3013","2013-06-26 11:00:00",14516.3717763962,26.1,1
"3014","2013-06-26 12:00:00",15385.855038579,28.1,1
"3015","2013-06-26 13:00:00",16132.4664929991,29.1,1
"3016","2013-06-26 14:00:00",16901.6622718772,31.1,1
"3017","2013-06-26 15:00:00",17524.4406054841,33.1,1
"3018","2013-06-26 16:00:00",17920.9561886205,33.1,1
"3019","2013-06-26 17:00:00",18099.4369315504,34.1,1
"3020","2013-06-26 18:00:00",17926.0943406548,35.1,1
"3021","2013-06-27 09:00:00",12279.7356266377,26.1,1
"3022","2013-06-27 10:00:00",13255.5988503722,26.1,1
"3023","2013-06-27 11:00:00",14271.6957267055,25.1,1
"3024","2013-06-27 12:00:00",15318.9792594871,27.1,1
"3025","2013-06-27 13:00:00",16046.8258290578,29.1,1
"3026","2013-06-27 14:00:00",16812.1850885957,31.1,1
"3027","2013-06-27 15:00:00",17469.1634688859,32.1,1
"3028","2013-06-27 16:00:00",17942.9632078419,32.1,1
"3029","2013-06-27 17:00:00",18102.3251024997,34.1,1
"3030","2013-06-27 18:00:00",17984.0403468179,34.1,1
"3031","2013-06-28 09:00:00",11849.8704710676,25.1,1
"3032","2013-06-28 10:00:00",12715.1376149749,24.1,1
"3033","2013-06-28 11:00:00",13823.7330060892,25.1,1
"3034","2013-06-28 12:00:00",14775.7355041134,26.1,1
"3035","2013-06-28 13:00:00",15673.696233252,28.1,1
"3036","2013-06-28 14:00:00",16575.4202904357,29.1,1
"3037","2013-06-28 15:00:00",17223.5356601426,31.1,1
"3038","2013-06-28 16:00:00",17726.8489754193,32.1,1
"3039","2013-06-28 17:00:00",17905.3519844175,33.1,1
"3040","2013-06-28 18:00:00",17805.566461163,35.1,1
"3041","2013-06-29 09:00:00",11601.9399979222,27.1,0
"3042","2013-06-29 10:00:00",12696.6141364868,26.1,0
"3043","2013-06-29 11:00:00",13849.793697981,27.1,0
"3044","2013-06-29 12:00:00",14968.362451271,27.1,0
"3045","2013-06-29 13:00:00",15895.5055387588,29.1,0
"3046","2013-06-29 14:00:00",16713.2261016332,32.1,0
"3047","2013-06-29 15:00:00",17336.4599830662,33.1,0
"3048","2013-06-29 16:00:00",17742.9251668143,35.1,0
"3049","2013-06-29 17:00:00",17955.322885629,36.1,0
"3050","2013-06-29 18:00:00",17880.9536021879,38.1,0
"3051","2013-06-30 09:00:00",10836.0561105658,28.1,0
"3052","2013-06-30 10:00:00",11875.4733800618,28.1,0
"3053","2013-06-30 11:00:00",12791.4135278895,27.1,0
"3054","2013-06-30 12:00:00",13565.3379268731,28.1,0
"3055","2013-06-30 13:00:00",14380.4454856663,31.1,0
"3056","2013-06-30 14:00:00",15080.1389354495,33.1,0
"3057","2013-06-30 15:00:00",15627.4919961787,34.1,0
"3058","2013-06-30 16:00:00",16012.5949804755,34.1,0
"3059","2013-06-30 17:00:00",16279.2372141998,36.1,0
"3060","2013-06-30 18:00:00",16309.0459226146,37.1,0
"3061","2013-07-01 09:00:00",11226.5330447429,25.1,1
"3062","2013-07-01 10:00:00",12194.0080634498,24.1,1
"3063","2013-07-01 11:00:00",13176.6028226955,25.1,1
"3064","2013-07-01 12:00:00",13984.0648814798,27.1,1
"3065","2013-07-01 13:00:00",14627.8361502795,28.1,1
"3066","2013-07-01 14:00:00",15201.1827487783,29.1,1
"3067","2013-07-01 15:00:00",15633.8448367206,31.1,1
"3068","2013-07-01 16:00:00",15871.0114880717,31.1,1
"3069","2013-07-01 17:00:00",15903.3657309992,32.1,1
"3070","2013-07-01 18:00:00",15635.3732766583,33.1,1
"3071","2013-07-02 09:00:00",10843.8936849715,24.1,1
"3072","2013-07-02 10:00:00",11862.8157332233,23.1,1
"3073","2013-07-02 11:00:00",12907.6472202955,24.85,1
"3074","2013-07-02 12:00:00",13789.567928987,26.6,1
"3075","2013-07-02 13:00:00",14427.5355267197,28.35,1
"3076","2013-07-02 14:00:00",15105.1844278449,30.1,1
"3077","2013-07-02 15:00:00",15663.4892290783,32.1,1
"3078","2013-07-02 16:00:00",16031.0232179092,32.1,1
"3079","2013-07-02 17:00:00",16181.7772205205,32.1,1
"3080","2013-07-02 18:00:00",16019.4685518383,33.1,1
"3081","2013-07-03 09:00:00",10895.7552061288,24.1,1
"3082","2013-07-03 10:00:00",11872.8253061099,24.1,1
"3083","2013-07-03 11:00:00",12973.8650266734,24.1,1
"3084","2013-07-03 12:00:00",13951.9000113406,25.1,1
"3085","2013-07-03 13:00:00",14729.0368062726,27.1,1
"3086","2013-07-03 14:00:00",15368.8574056262,30.1,1
"3087","2013-07-03 15:00:00",15838.0688823071,31.1,1
"3088","2013-07-03 16:00:00",16126.503060898,33.1,1
"3089","2013-07-03 17:00:00",16179.5001682557,33.1,1
"3090","2013-07-03 18:00:00",15902.7099816411,33.1,1
"3091","2013-07-04 09:00:00",9916.63536548208,24.1,1
"3092","2013-07-04 10:00:00",11054.0544146685,24.1,1
"3093","2013-07-04 11:00:00",12275.5066735295,23.1,1
"3094","2013-07-04 12:00:00",13305.2678173519,27.1,1
"3095","2013-07-04 13:00:00",14130.0593443012,29.1,1
"3096","2013-07-04 14:00:00",14619.6877967977,30.1,1
"3097","2013-07-04 15:00:00",14986.3870035928,31.1,1
"3098","2013-07-04 16:00:00",15271.7641050916,32.1,1
"3099","2013-07-04 17:00:00",15225.9956340559,33.1,1
"3100","2013-07-04 18:00:00",14804.9375179678,34.1,1
"3101","2013-07-05 09:00:00",10613.3646454993,24.1,1
"3102","2013-07-05 10:00:00",11754.7754405539,24.1,1
"3103","2013-07-05 11:00:00",12901.9954789941,25.1,1
"3104","2013-07-05 12:00:00",13945.1916405943,27.1,1
"3105","2013-07-05 13:00:00",14812.9038051288,29.1,1
"3106","2013-07-05 14:00:00",15481.7301348102,31.1,1
"3107","2013-07-05 15:00:00",15921.5713896472,32.1,1
"3108","2013-07-05 16:00:00",16206.8113886404,33.1,1
"3109","2013-07-05 17:00:00",16329.1246670963,33.1,1
"3110","2013-07-05 18:00:00",16155.5815013149,34.1,1
"3111","2013-07-06 09:00:00",10750.7377345895,26.1,0
"3112","2013-07-06 10:00:00",11867.6332482504,26.1,0
"3113","2013-07-06 11:00:00",12880.5068601501,26.1,0
"3114","2013-07-06 12:00:00",13783.4229543767,28.1,0
"3115","2013-07-06 13:00:00",14520.5030236173,29.1,0
"3116","2013-07-06 14:00:00",15078.7656392306,31.1,0
"3117","2013-07-06 15:00:00",15484.9111689674,31.1,0
"3118","2013-07-06 16:00:00",15783.8610980787,33.1,0
"3119","2013-07-06 17:00:00",15919.9838104673,33.1,0
"3120","2013-07-06 18:00:00",15784.2984959318,34.1,0
"3121","2013-07-07 09:00:00",10536.4582106289,26.1,0
"3122","2013-07-07 10:00:00",11591.4908452083,26.1,0
"3123","2013-07-07 11:00:00",12586.7290098773,27.1,0
"3124","2013-07-07 12:00:00",13370.1116896841,28.1,0
"3125","2013-07-07 13:00:00",13693.0337460975,29.1,0
"3126","2013-07-07 14:00:00",14137.1437701685,29.1,0
"3127","2013-07-07 15:00:00",14559.3117644287,31.1,0
"3128","2013-07-07 16:00:00",14715.8362551569,32.1,0
"3129","2013-07-07 17:00:00",14589.135531897,32.1,0
"3130","2013-07-07 18:00:00",14238.8510408176,32.1,0
"3131","2013-07-08 09:00:00",11843.0761752551,27.1,1
"3132","2013-07-08 10:00:00",12353.3128209282,26.1,1
"3133","2013-07-08 11:00:00",12509.9796407112,27.1,1
"3134","2013-07-08 12:00:00",12436.8571101881,28.1,1
"3135","2013-07-08 13:00:00",12394.0571217074,29.1,1
"3136","2013-07-08 14:00:00",12816.0861446422,27.35,1
"3137","2013-07-08 15:00:00",13571.7478651232,25.6,1
"3138","2013-07-08 16:00:00",14450.3347816852,26.1,1
"3139","2013-07-08 17:00:00",14939.7519296051,27.1,1
"3140","2013-07-08 18:00:00",15059.713214721,29.1,1
"3141","2013-07-09 09:00:00",11994.4228797213,25.1,1
"3142","2013-07-09 10:00:00",13061.340285194,24.1,1
"3143","2013-07-09 11:00:00",14180.0902665759,24.1,1
"3144","2013-07-09 12:00:00",15159.5155605661,27.1,1
"3145","2013-07-09 13:00:00",15984.9617220893,29.1,1
"3146","2013-07-09 14:00:00",16752.0111890275,31.1,1
"3147","2013-07-09 15:00:00",17199.8050692225,32.1,1
"3148","2013-07-09 16:00:00",17052.2166297212,33.1,1
"3149","2013-07-09 17:00:00",16858.6968229879,34.1,1
"3150","2013-07-09 18:00:00",16613.6980720961,34.1,1
"3151","2013-07-10 09:00:00",12156.2854387151,26.1,1
"3152","2013-07-10 10:00:00",13211.305761119,26.1,1
"3153","2013-07-10 11:00:00",14249.2902012132,25.1,1
"3154","2013-07-10 12:00:00",15171.0908665113,27.1,1
"3155","2013-07-10 13:00:00",15944.1394413376,29.1,1
"3156","2013-07-10 14:00:00",16626.464694996,31.1,1
"3157","2013-07-10 15:00:00",17141.1514392047,32.1,1
"3158","2013-07-10 16:00:00",17367.0208094795,33.1,1
"3159","2013-07-10 17:00:00",17408.3617831315,34.1,1
"3160","2013-07-10 18:00:00",17188.3779286175,35.1,1
"3161","2013-07-11 09:00:00",12027.9628774928,26.1,1
"3162","2013-07-11 10:00:00",13119.4995801152,25.1,1
"3163","2013-07-11 11:00:00",14273.7348154816,24.1,1
"3164","2013-07-11 12:00:00",15176.7594368502,26.1,1
"3165","2013-07-11 13:00:00",15969.294761535,29.1,1
"3166","2013-07-11 14:00:00",16727.0753209364,31.1,1
"3167","2013-07-11 15:00:00",17340.6150140435,31.1,1
"3168","2013-07-11 16:00:00",17665.5675405878,33.1,1
"3169","2013-07-11 17:00:00",17720.9534845391,34.1,1
"3170","2013-07-11 18:00:00",17450.3116073696,35.1,1
"3171","2013-07-12 09:00:00",12116.739538652,27.1,1
"3172","2013-07-12 10:00:00",13004.0626638939,26.1,1
"3173","2013-07-12 11:00:00",14019.4576594247,26.1,1
"3174","2013-07-12 12:00:00",14915.9868642826,27.1,1
"3175","2013-07-12 13:00:00",15724.0723064101,29.1,1
"3176","2013-07-12 14:00:00",16559.6896172198,30.1,1
"3177","2013-07-12 15:00:00",17100.5010505984,31.1,1
"3178","2013-07-12 16:00:00",17504.3068792842,33.1,1
"3179","2013-07-12 17:00:00",17620.0450699219,34.1,1
